id,ori_distance,distance,difference,time
0,4256.456209834952,4225.244268433779,0.00733284682432631,1.0439748764038086
1,6513.073184974458,6787.674304441138,0.04216152830896783,0.19918084144592285
2,19088.8415224697,19145.23728960281,0.0029543839560262305,0.1341228485107422
3,10849.122302986516,12099.363054604828,0.11523888446479669,0.33330273628234863
4,2380.363361099417,1875.5447862675112,0.21207626662458187,0.012011051177978516
5,14301.140394260688,15142.062623730959,0.05880106105438612,1.0315423011779785
6,2237.168262215823,2224.3979016800163,0.0057082700266621825,0.015014171600341797
7,25417.79545708121,25274.426558595896,0.005640493044622906,4.9265313148498535
8,12700.788526659484,12739.184622197927,0.0030231269072662497,0.732598066329956
9,44172.779849236606,44874.32271573639,0.01588179120476851,8.256007194519043
10,4170.991647927825,4177.191558723413,0.0014864356773929752,0.036032915115356445
11,9289.434477221725,9278.083583014622,0.0012219144486066622,0.61745285987854
12,16184.082134789724,16024.99985196188,0.009829552365275995,0.4605562686920166
13,19304.084721062885,18966.033419497177,0.01751190519780809,1.5186572074890137
14,12343.246121939044,12308.837590467598,0.002787640393096307,0.2081894874572754
15,2017.9813505492525,1782.7339760888021,0.11657559392034071,0.011012554168701172
16,11580.30894755342,15128.612072511769,0.3064083299528897,2.500633478164673
17,32653.565214259583,32456.264365775638,0.006042245224658802,3.802947998046875
18,4400.972243682202,3939.474201293975,0.10486274778277203,0.2570197582244873
19,14449.51572183534,14422.299209672376,0.0018835587771177682,3.337036609649658
20,19834.755751010183,22150.954784062586,0.1167747696078606,1.612525463104248
21,13715.57320803084,13713.972374670866,0.0001167164751843878,1.0851128101348877
22,11826.05485797671,11776.092000948025,0.004224811877562363,1.297837257385254
23,15293.293793601915,15011.928322562926,0.018397964155811936,3.3918473720550537
24,17935.936678278722,17848.042927180843,0.004900427152172262,5.312365531921387
25,38821.85357436547,38872.14335382095,0.0012953987207011664,3.0902037620544434
26,3201.6273461906967,2910.272058990574,0.09100224844930124,0.01392507553100586
27,5398.133346037851,4948.943931853367,0.08321198929148026,0.16715145111083984
28,5142.815745585201,5061.501593115856,0.015811212474245842,0.015014410018920898
29,20862.463666431388,19668.305994835326,0.05723953271719838,3.1341564655303955
30,12543.97035827581,13664.180050156978,0.08930264181803618,1.342524766921997
31,18603.502547146585,18617.05371930545,0.0007284204748285359,2.743943214416504
32,13555.955681878522,14413.949460664147,0.06329275478029066,3.1902577877044678
33,6316.634228517392,6307.266035592601,0.0014830988443967975,0.2902638912200928
34,2158.439118660724,2186.8961190638443,0.013184064427435563,0.031027793884277344
35,29815.45467377364,29848.416311247784,0.0011055218789985184,6.152681827545166
36,30917.293391682044,35315.73261262841,0.14226469197105454,5.4345543384552
37,4579.946871874266,4519.838890605731,0.013124165618091004,0.08107972145080566
38,14299.516656711125,15333.153404646553,0.07228473330602518,1.1391239166259766
39,4516.8745456133465,4572.828272863818,0.012387708953486844,0.017017126083374023
40,27225.87632563125,28967.43133856191,0.06396690384180985,5.558179140090942
41,12998.769986258283,13154.449054633567,0.011976446120660738,0.10509586334228516
42,13713.091928460455,13676.456969343835,0.002671531650756817,3.2239866256713867
43,9602.354638669254,11406.60596780863,0.18789676043348238,0.2031846046447754
44,65374.141934267376,65343.04666584562,0.00047565088430562107,11.132647275924683
45,23406.424643038525,23368.716796895806,0.0016110041032658966,8.922574996948242
46,8874.191952310963,8858.494981504602,0.0017688338150351804,3.3752055168151855
47,19543.301942067075,22043.51606066246,0.12793202121150563,6.813584089279175
48,9143.25867188588,9099.77301310462,0.004756035057279168,2.2343733310699463
49,8806.89750382653,8784.585128912177,0.002533511364775128,0.6796178817749023
50,7048.883663526087,8313.902000661774,0.179463642403609,0.2332620620727539
51,14719.552327494925,14720.26370468458,4.8328724530972716e-05,0.9865338802337646
52,22157.502083695133,21721.00801715352,0.01969960625041817,2.708918809890747
53,10142.430263106236,9501.67699429624,0.06317551633958765,1.522665023803711
54,4022.329849546474,4003.1550368392104,0.004767091070222835,0.11211276054382324
55,4581.909295257093,4595.542516504049,0.0029754454679118848,0.024021387100219727
56,18789.36347049004,23338.652115380188,0.24212042371925543,3.0138731002807617
57,10182.849607533331,10177.550773655437,0.0005203684707249366,0.1363525390625
58,14601.645119497129,14392.292727951351,0.01433758934917788,3.8344876766204834
59,19161.549187084336,18798.855132269193,0.018928221892393432,2.266897678375244
60,5415.21809758996,7476.231193616601,0.38059650763537917,0.1581430435180664
61,10037.57904209832,9923.565468514898,0.011358672554929828,0.3803997039794922
62,11689.37611241588,11668.167600837072,0.0018143407633432341,3.0962421894073486
63,24149.063891627666,24148.572110443525,2.0364399479313202e-05,2.194598436355591
64,3099.2810337680776,6643.722745808111,1.1436335309453152,0.048548221588134766
65,2395.29412785629,2098.075628015623,0.12408434370716209,0.019019126892089844
66,9654.847219857806,10081.470727367707,0.04418749440513512,0.0638725757598877
67,27494.91174724016,29099.145911728832,0.05834658351466431,4.899129390716553
68,12572.919379653713,13948.643873927596,0.10941965447580672,0.1171410083770752
69,5825.398234747929,5809.281276149827,0.0027666706976298104,0.014013290405273438
70,24820.33896586204,24696.300963862213,0.004997433845300369,4.7899463176727295
71,3700.138106879992,3681.41982300304,0.005058806816466451,0.07206535339355469
72,2620.0704115482413,2611.2781513581112,0.003355734315908919,0.010009050369262695
73,12059.75611434099,11860.236358193568,0.016544261281549504,3.3595447540283203
74,8830.93384700311,8761.000346949473,0.007919151163992737,0.14019107818603516
75,25314.864263479347,26955.052187348858,0.06479149588946202,6.636055946350098
76,17999.67308042983,17684.101019527,0.01753209958273844,3.14918851852417
77,3825.638057513148,3565.695584413049,0.06794748201273237,0.02502274513244629
78,1797.8216656400955,1812.3132703008519,0.008060646357600091,0.012675762176513672
79,7549.7359117927235,7290.847766172386,0.03429102006282797,0.07814693450927734
80,14509.213465785362,18106.56327898295,0.2479355494824453,2.5996575355529785
