id,ori_distance,distance,difference,time
0,4256.456209834952,4225.244268433779,0.00733284682432631,0.43439483642578125
1,6513.073184974458,6787.674304441138,0.04216152830896783,0.12011098861694336
2,19088.8415224697,19147.53223453977,0.0030746083779356233,0.11910748481750488
3,10849.122302986516,12125.015680283585,0.11760337303468726,0.3643312454223633
4,2380.363361099417,1882.2792061243438,0.20924711038445132,0.013011693954467773
5,14301.140394260688,15144.268435734703,0.05895530134172915,0.6742737293243408
6,2237.168262215823,3419.406848847733,0.5284531372087996,0.013011932373046875
7,25417.79545708121,25304.26400628933,0.004466612810052024,3.4536802768707275
8,12700.788526659484,12752.261172801385,0.004052712635428747,0.5383718013763428
9,44172.779849236606,47614.0661745725,0.07790513381954085,6.883776903152466
10,4170.991647927825,4177.551722025281,0.0015727852393842762,0.026023387908935547
11,9289.434477221725,9278.083583014622,0.0012219144486066622,0.4424011707305908
12,16184.082134789724,16027.526504023512,0.009673432787990849,0.5945394039154053
13,19304.084721062885,20514.054312082077,0.0626794592182338,1.0377910137176514
14,12343.246121939044,12308.837590467598,0.002787640393096307,0.24622344970703125
15,2017.9813505492525,1782.7339760888021,0.11657559392034071,0.0070056915283203125
16,11580.30894755342,15932.316685204045,0.37581102174049313,2.4242007732391357
17,32653.565214259583,32467.74999068021,0.005690503390981245,3.299631118774414
18,4400.972243682202,3941.646274078359,0.10436920393288701,0.24274802207946777
19,14449.51572183534,14463.878923742806,0.000994026525453842,2.7294788360595703
20,19834.755751010183,22147.890429628038,0.11662027542235033,1.57895827293396
21,13715.57320803084,13739.624860305083,0.0017536016839718347,1.3292067050933838
22,11826.05485797671,11821.113611937719,0.00041782708589902,1.1851205825805664
23,15293.293793601915,15046.708301455832,0.016123766107811546,2.492741584777832
24,17935.936678278722,18809.56716710966,0.048708383872081075,3.5007169246673584
25,38821.85357436547,38872.29657638172,0.001299345532784022,3.801457166671753
26,3201.6273461906967,2910.272058990574,0.09100224844930124,0.011009931564331055
27,5398.133346037851,4998.335661042187,0.07406220990985884,0.11810827255249023
28,5142.815745585201,5078.80210036579,0.012447197874892355,0.017015457153320312
29,20862.463666431388,21889.07480945624,0.04920852874517955,2.080277442932129
30,12543.97035827581,13794.316102021061,0.09967703271240134,0.9708812236785889
