id,ori_distance,distance,difference,time
0,4256.456209834952,4190.377336082641,0.015524387071016768,0.3007931709289551
1,6513.073184974458,6471.639135854843,0.0063616741195543355,0.08357977867126465
2,19088.8415224697,19145.2345192086,0.002954238824421085,0.32724428176879883
3,10849.122302986516,11139.357309144098,0.026751934216621982,0.07807230949401855
4,2380.363361099417,1885.7747099289527,0.2077786355029549,0.012010812759399414
5,14301.140394260688,14374.62846692542,0.005138616266869438,0.637946367263794
6,2237.168262215823,1978.9370113404345,0.11542772854269837,0.014012336730957031
7,25417.79545708121,25069.90411873996,0.013686920210239201,0.748558521270752
8,12700.788526659484,12739.159980627905,0.003021186746624222,0.637315034866333
9,44172.779849236606,46306.98179255817,0.048314866091870926,11.909754753112793
10,4170.991647927825,4177.541913511166,0.0015704336369493507,0.04004096984863281
11,9289.434477221725,9278.079733756607,0.0012223288180738907,0.07761526107788086
12,16184.082134789724,16149.76426958372,0.002120470281860019,0.5472815036773682
13,19304.084721062885,18970.185115297252,0.017296836943598362,1.0387928485870361
14,12343.246121939044,12341.365890277479,0.00015232878312486072,0.0530550479888916
15,2017.9813505492525,1830.2030045108613,0.09305256760042992,0.01701831817626953
16,11580.30894755342,11185.586630363492,0.034085646503698934,2.3806235790252686
17,32653.565214259583,32483.18710036658,0.005217749203648968,2.632284641265869
18,4400.972243682202,4013.246749469336,0.08809996354088892,0.036032676696777344
19,14449.51572183534,14463.852989506144,0.000992231708439775,0.8506498336791992
20,19834.755751010183,19952.799084914106,0.00595133791339532,0.1632990837097168
21,13715.57320803084,13763.52394594439,0.0034960797617610306,0.9334895610809326
22,11826.05485797671,11821.104357504408,0.0004186096320162341,0.06959176063537598
23,15293.293793601915,15019.528012255083,0.017901034599973786,0.267866849899292
24,17935.936678278722,17979.214297658968,0.0024128998756255014,1.1069340705871582
25,38821.85357436547,38872.184446834304,0.0012964572227964486,0.9297261238098145
26,3201.6273461906967,2939.0677666499364,0.08200816370873214,0.011009931564331055
27,5398.133346037851,5051.892515443755,0.06414084432505392,0.038036346435546875
28,5142.815745585201,5097.573088369605,0.008797254160706343,0.026023387908935547
29,20862.463666431388,19660.92981694553,0.05759309488548944,1.7168805599212646
30,12543.97035827581,13848.849241959288,0.10402439151353632,0.3363816738128662
31,18603.502547146585,18633.97603142087,0.001638050909878674,0.5442383289337158
32,13555.955681878522,14694.303912941732,0.08397403014417813,1.3552815914154053
33,6316.634228517392,6307.180527612294,0.0014966357973393615,0.06509137153625488
34,2158.439118660724,2186.852176974927,0.01316370615624897,0.011534690856933594
35,29815.45467377364,29851.79065637218,0.0012186962431434789,8.723191499710083
