0,4256.456209834952
1,6513.073184974458
2,19088.8415224697
3,10849.122302986516
4,2380.3633610994175
5,14301.140394260688
6,2237.168262215823
7,25417.795457081214
8,12700.788526659484
9,44172.779849236606
10,4170.991647927825
11,9289.434477221725
12,16184.082134789725
13,19304.084721062885
14,12343.246121939044
15,2017.9813505492525
16,11580.30894755342
17,32653.565214259586
18,4400.972243682202
19,14449.51572183534
20,19834.755751010183
21,13715.573208030839
22,11826.05485797671
23,15293.293793601917
24,17935.936678278722
25,38821.85357436547
26,3201.6273461906967
27,5398.133346037851
28,5142.815745585201
29,20862.463666431388
30,12543.97035827581
31,18603.502547146585
32,13555.955681878522
33,6316.634228517392
34,2158.439118660724
35,29815.454673773642
36,30917.293391682044
37,4579.946871874266
38,14299.516656711123
39,4516.8745456133465
40,27225.87632563125
41,12998.769986258283
42,13713.091928460457
43,9602.354638669254
44,65374.141934267376
45,23406.424643038525
46,8874.191952310963
47,19543.301942067075
48,9143.25867188588
49,8806.89750382653
50,7048.883663526087
51,14719.552327494925
52,22157.502083695133
53,10142.430263106235
54,4022.3298495464746
55,4581.909295257093
56,18789.36347049004
57,10182.849607533331
58,14601.645119497127
59,19161.549187084336
60,5415.21809758996
61,10037.57904209832
62,11689.376112415881
63,24149.063891627666
64,3099.2810337680776
65,2395.29412785629
66,9654.847219857806
67,27494.91174724016
68,12572.919379653711
69,5825.398234747929
70,24820.33896586204
71,3700.138106879992
72,2620.0704115482413
73,12059.75611434099
74,8830.93384700311
75,25314.864263479347
76,17999.67308042983
77,3825.638057513148
78,1797.8216656400957
79,7549.7359117927235
80,14509.213465785362
81,23308.962534514594
82,15745.931082105908
83,29282.695001844102
84,11337.250054305292
85,43766.2253494045
86,9051.920256475254
87,16273.164846678234
88,3093.323024850336
89,2758.610296336181
90,17546.127575498125
91,10996.15894711854
92,13952.459570817038
93,10978.923243148805
94,12117.223277464136
95,11583.764540455404
96,18602.276645554364
97,15058.262998882232
98,9030.275670981682
99,6592.679182261519
100,18963.38008076612
101,28236.236603677706
102,16883.17046081916
103,2843.5729010977957
104,13372.152452169808
105,19923.971378076014
106,19074.708770277677
107,1404.683324210015
108,9674.577078617209
109,19679.533186387238
110,17398.389372316316
111,18572.803228237586
112,6555.828104963915
113,8870.116929574962
114,9871.466496952437
115,9865.888682838991
116,19882.94201908489
117,13148.858372570337
118,19649.922136458143
119,15515.60169952561
120,8993.159724592213
121,29764.45302243412
122,21101.53579394707
123,3709.364248765636
124,3855.1465881152703
125,11751.330280049033
126,17154.957714687065
127,15163.508585007956
128,11656.55886475599
129,47249.294024211275
130,30334.827281468562
131,3001.4061306311355
132,11652.338424335074
133,9887.786204819424
134,14925.010230483902
135,5748.241642227591
136,14939.965839893732
137,11442.893625462086
138,4438.758795048339
139,26508.37564453712
140,6917.922421072437
141,26595.2085760752
142,26686.3783374101
143,33901.08410520472
144,25933.33634035975
145,11641.355358575385
146,25503.62913206228
147,1718.573143965758
148,24199.934440829617
149,37132.15490693214
150,5864.7979098037795
151,24013.23593250259
152,6497.632164193042
153,21662.605949548695
154,14611.922440195123
155,46660.67156986214
156,31174.047086977662
157,16924.226593820094
158,7420.021332854378
159,16666.540164100174
160,8990.297304485579
161,14581.981239539664
162,10349.968355327183
163,7495.262789960137
164,3944.807318929411
165,9992.86293553444
166,26225.182174969348
167,14075.42750181062
168,4163.328600741241
169,5404.960285096128
170,18256.78277163609
171,19485.338392753474
172,11303.33638151652
173,9809.748443300123
174,5066.815915191481
175,12257.154804750782
176,3300.7260536177537
177,22751.31222638302
178,7460.331370715154
179,10790.025285120042
180,16836.942104593443
181,23236.365936167756
182,23428.801682270383
183,5779.814277870513
184,33215.40339924376
185,6804.671545939892
186,9069.7075417164
187,47215.823728493626
188,40718.0581109318
189,9534.188555977526
190,25743.125741789376
191,9776.714227297749
192,9227.003860744697
193,11811.848602877977
194,16028.021445461809
195,17876.473841632112
196,7411.975636541636
197,13759.583647722868
198,6016.974669328608
199,27836.858947588997
200,3130.3063843956334
201,18197.44909651739
202,9484.929921934228
203,28252.946021873162
204,12916.877611360916
205,18674.589026427675
206,22318.693711215397
207,3928.832645482966
208,13361.0301487995
209,18421.59074206617
210,37221.46351596911
211,15824.597377553388
212,47723.32942409033
213,17119.28733898524
214,14534.430461207992
215,14694.634912031292
216,18653.479775516134
217,11990.311080107567
218,2031.0383769551268
219,26535.19611861724
220,10690.666696290087
221,44197.09816685536
222,15045.93674099534
223,4857.480360060648
224,8030.505496286805
225,31391.20624892019
226,30544.956239484465
227,892.464205544444
228,27237.588724574845
229,29158.54653195778
230,29900.108733078137
231,26060.542388650454
232,3996.590604940159
233,15523.670289212601
234,28047.72416166313
235,15625.132395418424
236,25138.53853190095
237,21309.413169938787
238,44053.23330548372
239,31307.970633934114
240,6443.878889650175
241,8001.288719927697
242,24953.289002202597
243,14939.013183134766
244,11468.72967812707
245,2520.9525145066973
246,34429.428507103476
247,5302.229165917162
248,13952.307059878422
249,20427.166836715318
250,11635.88290560072
251,13877.293371396834
252,25726.621892259795
253,10676.881683481512
254,48560.198666702585
255,2384.3456248491266
256,8204.228665393437
257,10545.550997051172
258,28474.26323735109
259,4975.355878697838
260,1645.7790039524525
261,4457.8767208662875
262,9660.187348635807
263,17371.33113391053
264,8242.24130524348
265,12769.145785981673
266,2712.0398053655645
267,6814.14824270816
268,16452.996693517784
269,8748.921037294946
270,6380.753796677921
271,5272.037740778181
272,2333.432946517962
273,12794.928839384473
274,5601.844161596559
275,2613.026390479539
276,1683.2888359794297
277,19246.266956548538
278,16806.666047466282
279,10984.684927325367
280,6027.9654500185225
281,11478.912859310283
282,17481.192892866362
283,16019.84752581452
284,15241.784785972246
285,14026.71203536839
286,7323.842518351517
287,2534.873331187552
288,10706.516619952696
289,18898.777150734426
290,25938.803112640482
291,4746.037826988354
292,24839.444333196217
293,20951.95366242515
294,2827.331591319969
295,27308.365140546102
296,51202.68943311141
297,17090.443693316924
298,7115.513842002401
299,8589.693300855373
300,32393.116302066665
301,14289.781494495752
302,3020.4148752807946
303,16143.660307569753
304,23018.687202836903
305,3082.513006190796
